time,open,close,high,low
2021-10-08 12:00:00+00:00,143.44,144.05,145.0,142.71
2021-10-08 13:00:00+00:00,144.07,143.19,144.2,143.07
2021-10-08 14:00:00+00:00,143.19,143.28,143.95,143.07
2021-10-08 15:00:00+00:00,143.29,143.01,143.48,142.96
2021-10-08 16:00:00+00:00,143.02,142.97,143.24,142.8
2021-10-08 17:00:00+00:00,142.98,142.86,143.06,142.56
2021-10-08 18:00:00+00:00,142.86,143.07,143.4,142.83
2021-10-08 19:00:00+00:00,143.06,143.01,143.33,142.78
2021-10-08 20:00:00+00:00,142.99,142.95,143.01,142.75
2021-10-08 21:00:00+00:00,142.96,142.88,143.0,142.86
2021-10-08 22:00:00+00:00,142.88,142.9,143.0,142.88
2021-10-11 04:00:00+00:00,142.95,142.62,143.3,141.94
2021-10-11 05:00:00+00:00,142.64,142.95,143.01,142.64
2021-10-11 06:00:00+00:00,142.96,142.6,142.96,142.5
2021-10-11 07:00:00+00:00,142.64,142.07,142.64,142.01
2021-10-11 08:00:00+00:00,142.07,142.31,142.51,142.05
2021-10-11 09:00:00+00:00,142.31,142.36,142.48,142.2
2021-10-11 10:00:00+00:00,142.43,141.91,142.43,141.8
2021-10-11 11:00:00+00:00,141.92,141.91,142.21,141.75
2021-10-11 12:00:00+00:00,141.92,142.13,142.25,141.66
2021-10-11 13:00:00+00:00,142.13,143.93,144.0,141.81
2021-10-11 14:00:00+00:00,143.93,144.45,144.8,143.93
2021-10-11 15:00:00+00:00,144.45,144.42,144.69,144.34
2021-10-11 16:00:00+00:00,144.42,144.06,144.46,143.87
2021-10-11 17:00:00+00:00,144.06,143.58,144.06,143.38
2021-10-11 18:00:00+00:00,143.58,143.41,143.84,143.23
2021-10-11 19:00:00+00:00,143.41,142.8,143.52,142.76
2021-10-11 20:00:00+00:00,142.81,142.58,142.93,142.5
2021-10-11 21:00:00+00:00,142.57,142.6,142.65,142.55
2021-10-11 22:00:00+00:00,142.63,142.65,142.65,142.58
2021-10-12 04:00:00+00:00,142.4,142.44,142.51,141.71
2021-10-12 05:00:00+00:00,142.43,142.86,143.36,142.43
2021-10-12 06:00:00+00:00,142.85,142.44,142.85,142.34
2021-10-12 07:00:00+00:00,142.45,142.25,142.5,142.0
2021-10-12 08:00:00+00:00,142.37,142.49,142.63,142.23
2021-10-12 09:00:00+00:00,142.54,142.81,142.85,142.54
2021-10-12 10:00:00+00:00,142.82,143.07,143.07,142.76
2021-10-12 11:00:00+00:00,143.0,143.0,143.29,142.9
2021-10-12 12:00:00+00:00,143.0,143.2,143.44,142.91
2021-10-12 13:00:00+00:00,143.2,141.9,143.45,141.89
2021-10-12 14:00:00+00:00,141.92,141.53,142.28,141.42
2021-10-12 15:00:00+00:00,141.54,142.29,142.31,141.54
2021-10-12 16:00:00+00:00,142.31,141.86,143.0,141.8
2021-10-12 17:00:00+00:00,141.85,141.9,142.13,141.63
2021-10-12 18:00:00+00:00,141.89,141.96,142.48,141.81
2021-10-12 19:00:00+00:00,141.97,141.46,142.0,141.05
2021-10-12 20:00:00+00:00,141.46,139.91,141.54,139.28
2021-10-12 21:00:00+00:00,139.91,139.42,139.94,139.3
2021-10-12 22:00:00+00:00,139.45,139.53,139.58,139.38
2021-10-13 04:00:00+00:00,140.1,140.13,141.0,140.0
2021-10-13 05:00:00+00:00,140.13,140.35,140.4,140.0
2021-10-13 06:00:00+00:00,140.34,140.31,140.36,140.16
2021-10-13 07:00:00+00:00,140.3,140.37,140.47,139.89
2021-10-13 08:00:00+00:00,140.3,140.64,140.79,139.98
2021-10-13 09:00:00+00:00,140.65,140.67,140.91,140.37
2021-10-13 10:00:00+00:00,140.68,140.45,141.0,140.45
2021-10-13 11:00:00+00:00,140.44,140.61,140.88,140.16
2021-10-13 12:00:00+00:00,140.63,140.51,140.98,140.11
2021-10-13 13:00:00+00:00,140.49,139.73,141.4,139.56
2021-10-13 14:00:00+00:00,139.73,139.8,140.18,139.5
2021-10-13 15:00:00+00:00,139.8,140.13,140.13,139.2
2021-10-13 16:00:00+00:00,140.13,140.02,140.14,139.8
2021-10-13 17:00:00+00:00,140.02,140.44,140.68,140.0
2021-10-13 18:00:00+00:00,140.45,140.38,140.98,140.2
2021-10-13 19:00:00+00:00,140.37,140.96,141.03,140.28
2021-10-13 20:00:00+00:00,140.91,140.91,140.94,140.79
2021-10-13 21:00:00+00:00,140.9,140.94,140.94,140.82
2021-10-13 22:00:00+00:00,140.94,141.06,141.14,140.84
2021-10-14 04:00:00+00:00,141.16,141.43,141.9,141.16
2021-10-14 05:00:00+00:00,141.43,141.73,141.8,141.43
2021-10-14 06:00:00+00:00,141.73,141.8,141.92,141.65
2021-10-14 07:00:00+00:00,141.8,141.93,141.97,141.73
2021-10-14 08:00:00+00:00,141.94,142.0,142.03,141.7
2021-10-14 09:00:00+00:00,142.02,141.9,142.1,141.9
2021-10-14 10:00:00+00:00,141.96,141.8,142.0,141.8
2021-10-14 11:00:00+00:00,141.8,142.14,142.22,141.63
2021-10-14 12:00:00+00:00,142.14,142.26,142.5,142.11
2021-10-14 13:00:00+00:00,142.27,142.78,142.87,141.51
2021-10-14 14:00:00+00:00,142.78,142.86,143.28,142.7
2021-10-14 15:00:00+00:00,142.86,143.2,143.21,142.64
2021-10-14 16:00:00+00:00,143.2,143.53,143.58,143.18
2021-10-14 17:00:00+00:00,143.52,143.6,143.64,143.33
2021-10-14 18:00:00+00:00,143.59,143.85,143.88,143.44
2021-10-14 19:00:00+00:00,143.85,143.75,143.85,143.34
2021-10-14 20:00:00+00:00,143.75,143.8,144.0,143.6
2021-10-14 21:00:00+00:00,143.8,143.8,143.85,143.77
2021-10-14 22:00:00+00:00,143.81,143.82,143.9,143.77
2021-10-15 04:00:00+00:00,143.74,144.1,144.4,143.74
2021-10-15 05:00:00+00:00,144.08,144.19,144.21,144.0
2021-10-15 06:00:00+00:00,144.19,144.15,144.2,144.03
2021-10-15 07:00:00+00:00,144.15,144.12,144.35,143.9
2021-10-15 08:00:00+00:00,144.12,144.23,144.29,143.91
2021-10-15 09:00:00+00:00,144.23,144.19,144.23,144.0
2021-10-15 10:00:00+00:00,144.19,144.18,144.28,144.17
2021-10-15 11:00:00+00:00,144.18,144.17,144.38,144.08
2021-10-15 12:00:00+00:00,144.19,144.14,144.36,144.0
2021-10-15 13:00:00+00:00,144.11,144.34,144.68,143.52
2021-10-15 14:00:00+00:00,144.34,144.37,144.38,143.8
2021-10-15 15:00:00+00:00,144.37,143.73,144.44,143.66
2021-10-15 16:00:00+00:00,143.74,144.22,144.26,143.67
2021-10-15 17:00:00+00:00,144.22,144.42,144.51,144.04
2021-10-15 18:00:00+00:00,144.41,144.63,144.67,144.36
2021-10-15 19:00:00+00:00,144.63,144.84,144.89,144.29
2021-10-15 20:00:00+00:00,144.84,144.88,144.95,144.7
2021-10-15 21:00:00+00:00,144.85,144.87,144.91,144.84
2021-10-15 22:00:00+00:00,144.86,144.85,144.9,144.84
2021-10-18 04:00:00+00:00,144.9,144.5,144.9,143.4
2021-10-18 05:00:00+00:00,144.5,144.7,144.7,144.39
2021-10-18 06:00:00+00:00,144.68,144.23,144.77,144.22
2021-10-18 07:00:00+00:00,144.22,144.12,144.48,143.97
2021-10-18 08:00:00+00:00,144.14,144.33,144.39,144.14
2021-10-18 09:00:00+00:00,144.32,144.29,144.33,144.1
2021-10-18 10:00:00+00:00,144.33,144.29,144.33,144.04
2021-10-18 11:00:00+00:00,144.3,144.6,144.88,144.3
2021-10-18 12:00:00+00:00,144.63,144.15,144.63,144.0
2021-10-18 13:00:00+00:00,144.13,144.32,144.46,143.16
2021-10-18 14:00:00+00:00,144.32,144.83,144.88,144.18
2021-10-18 15:00:00+00:00,144.83,145.4,145.52,144.83
2021-10-18 16:00:00+00:00,145.4,145.22,145.48,145.08
2021-10-18 17:00:00+00:00,145.23,145.89,146.06,144.97
2021-10-18 18:00:00+00:00,145.89,146.32,146.39,145.72
2021-10-18 19:00:00+00:00,146.32,146.54,146.84,146.24
2021-10-18 20:00:00+00:00,146.6,146.62,146.77,146.55
2021-10-18 21:00:00+00:00,146.62,146.81,146.85,146.59
2021-10-18 22:00:00+00:00,146.8,146.65,146.85,146.62
2021-10-19 04:00:00+00:00,146.8,147.09,147.1,146.63
2021-10-19 05:00:00+00:00,147.09,147.13,147.31,147.02
2021-10-19 06:00:00+00:00,147.28,147.29,147.37,147.08
2021-10-19 07:00:00+00:00,147.29,147.08,147.35,146.75
2021-10-19 08:00:00+00:00,147.04,147.2,147.2,146.9
2021-10-19 09:00:00+00:00,147.2,147.2,147.2,147.11
2021-10-19 10:00:00+00:00,147.19,147.44,147.52,147.14
2021-10-19 11:00:00+00:00,147.42,147.42,147.68,147.3
2021-10-19 12:00:00+00:00,147.43,147.24,147.55,147.22
2021-10-19 13:00:00+00:00,147.24,147.78,148.99,146.55
2021-10-19 14:00:00+00:00,147.79,148.92,149.04,147.64
2021-10-19 15:00:00+00:00,148.93,148.52,149.17,148.22
2021-10-19 16:00:00+00:00,148.52,148.88,148.92,148.37
2021-10-19 17:00:00+00:00,148.87,148.85,149.04,148.71
2021-10-19 18:00:00+00:00,148.85,148.67,148.87,148.34
2021-10-19 19:00:00+00:00,148.67,148.78,148.84,148.26
2021-10-19 20:00:00+00:00,148.79,148.8,148.86,148.64
2021-10-19 21:00:00+00:00,148.79,148.7,148.83,148.63
2021-10-19 22:00:00+00:00,148.7,148.56,148.72,148.53
2021-10-20 04:00:00+00:00,149.0,148.4,149.0,147.9
2021-10-20 05:00:00+00:00,148.41,148.22,148.41,148.05
2021-10-20 06:00:00+00:00,148.15,148.5,148.5,148.1
2021-10-20 07:00:00+00:00,148.39,148.68,148.8,148.17
2021-10-20 08:00:00+00:00,148.67,148.6,148.68,148.41
2021-10-20 09:00:00+00:00,148.56,148.72,148.77,148.51
2021-10-20 10:00:00+00:00,148.72,148.74,148.74,148.65
2021-10-20 11:00:00+00:00,148.74,148.53,148.77,148.46
2021-10-20 12:00:00+00:00,148.53,148.65,148.74,148.53
2021-10-20 13:00:00+00:00,148.64,148.99,149.75,148.62
2021-10-20 14:00:00+00:00,149.0,149.22,149.48,148.71
2021-10-20 15:00:00+00:00,149.23,149.68,149.74,149.06
2021-10-20 16:00:00+00:00,149.68,149.19,149.7,149.04
2021-10-20 17:00:00+00:00,149.19,148.49,149.25,148.12
2021-10-20 18:00:00+00:00,148.48,148.82,148.86,148.44
2021-10-20 19:00:00+00:00,148.82,149.35,149.42,148.76
2021-10-20 20:00:00+00:00,149.34,149.08,149.38,149.03
2021-10-20 21:00:00+00:00,149.07,149.07,149.09,149.01
2021-10-20 22:00:00+00:00,149.09,149.0,149.1,148.95
2021-10-21 04:00:00+00:00,149.04,148.82,149.19,148.8
2021-10-21 05:00:00+00:00,148.82,148.57,149.0,148.35
2021-10-21 06:00:00+00:00,148.57,148.62,148.79,148.57
2021-10-21 07:00:00+00:00,148.62,148.8,148.96,148.55
2021-10-21 08:00:00+00:00,148.89,148.77,149.0,148.72
2021-10-21 09:00:00+00:00,148.78,148.81,148.9,148.78
2021-10-21 10:00:00+00:00,148.8,148.76,148.91,148.76
2021-10-21 11:00:00+00:00,148.77,148.67,148.95,148.6
2021-10-21 12:00:00+00:00,148.66,148.8,148.89,148.62
2021-10-21 13:00:00+00:00,148.8,149.37,149.6,148.72
2021-10-21 14:00:00+00:00,149.36,149.32,149.62,149.1
2021-10-21 15:00:00+00:00,149.32,149.28,149.52,149.1
2021-10-21 16:00:00+00:00,149.28,148.57,149.41,147.87
2021-10-21 17:00:00+00:00,148.58,148.46,148.6,148.37
2021-10-21 18:00:00+00:00,148.46,149.04,149.1,148.37
2021-10-21 19:00:00+00:00,149.05,149.46,149.64,149.05
2021-10-21 20:00:00+00:00,149.46,149.28,149.99,149.12
2021-10-21 21:00:00+00:00,149.28,149.14,149.31,149.05
2021-10-21 22:00:00+00:00,149.15,149.23,149.37,149.1
2021-10-22 04:00:00+00:00,148.71,149.02,149.93,148.13
2021-10-22 05:00:00+00:00,149.02,149.11,149.12,148.98
2021-10-22 06:00:00+00:00,149.11,149.43,149.43,149.03
2021-10-22 07:00:00+00:00,149.35,149.54,149.7,149.3
2021-10-22 08:00:00+00:00,149.52,149.52,149.57,149.1
2021-10-22 09:00:00+00:00,149.55,149.71,149.72,149.47
2021-10-22 10:00:00+00:00,149.66,149.68,149.72,149.53
2021-10-22 11:00:00+00:00,149.68,149.72,150.05,149.67
2021-10-22 12:00:00+00:00,149.74,149.74,149.92,149.64
2021-10-22 13:00:00+00:00,149.74,149.87,150.18,148.84
2021-10-22 14:00:00+00:00,149.88,149.54,150.17,149.34
2021-10-22 15:00:00+00:00,149.55,148.95,149.64,148.64
2021-10-22 16:00:00+00:00,148.94,149.11,149.48,148.78
2021-10-22 17:00:00+00:00,149.11,148.94,149.3,148.91
2021-10-22 18:00:00+00:00,148.94,149.1,149.67,148.89
2021-10-22 19:00:00+00:00,149.1,148.69,149.18,148.64
2021-10-22 20:00:00+00:00,148.69,148.55,148.72,148.55
2021-10-22 21:00:00+00:00,148.55,148.45,148.55,148.41
2021-10-22 22:00:00+00:00,148.48,148.59,148.61,148.43
2021-10-25 04:00:00+00:00,147.91,148.48,149.67,147.59
2021-10-25 05:00:00+00:00,148.44,148.49,148.5,148.4
2021-10-25 06:00:00+00:00,148.49,148.89,148.9,148.46
2021-10-25 07:00:00+00:00,148.89,148.5,149.1,148.25
2021-10-25 08:00:00+00:00,148.52,148.62,148.91,148.52
2021-10-25 09:00:00+00:00,148.61,148.6,148.65,148.52
2021-10-25 10:00:00+00:00,148.59,148.45,148.6,148.38
2021-10-25 11:00:00+00:00,148.45,148.56,148.6,148.25
2021-10-25 12:00:00+00:00,148.56,148.42,148.64,148.4
2021-10-25 13:00:00+00:00,148.43,148.34,149.38,147.93
2021-10-25 14:00:00+00:00,148.35,148.08,148.44,147.62
2021-10-25 15:00:00+00:00,148.08,148.52,148.52,147.83
2021-10-25 16:00:00+00:00,148.53,148.97,149.08,148.48
2021-10-25 17:00:00+00:00,148.97,148.8,149.08,148.71
2021-10-25 18:00:00+00:00,148.8,148.7,148.96,148.64
2021-10-25 19:00:00+00:00,148.7,148.65,148.78,148.42
2021-10-25 20:00:00+00:00,148.65,148.51,148.88,147.77
2021-10-25 21:00:00+00:00,148.55,148.46,148.66,148.46
2021-10-25 22:00:00+00:00,148.55,148.53,148.55,148.46
2021-10-26 04:00:00+00:00,148.76,148.8,148.9,148.56
2021-10-26 05:00:00+00:00,148.8,148.67,148.89,148.63
2021-10-26 06:00:00+00:00,148.71,148.99,149.0,148.7
2021-10-26 07:00:00+00:00,148.99,149.04,149.2,148.89
2021-10-26 08:00:00+00:00,149.07,149.21,149.4,148.73
2021-10-26 09:00:00+00:00,149.19,149.15,149.19,149.0
2021-10-26 10:00:00+00:00,149.16,148.9,149.17,148.81
2021-10-26 11:00:00+00:00,148.9,149.08,149.15,148.81
2021-10-26 12:00:00+00:00,149.08,149.07,149.16,148.94
2021-10-26 13:00:00+00:00,149.06,149.63,150.84,149.05
2021-10-26 14:00:00+00:00,149.63,149.38,149.89,149.02
2021-10-26 15:00:00+00:00,149.39,149.6,150.04,149.39
2021-10-26 16:00:00+00:00,149.6,149.46,149.85,149.2
2021-10-26 17:00:00+00:00,149.46,149.61,149.9,149.29
2021-10-26 18:00:00+00:00,149.62,149.37,149.71,149.11
2021-10-26 19:00:00+00:00,149.36,149.26,149.84,149.25
2021-10-26 20:00:00+00:00,149.24,149.33,149.58,149.2
2021-10-26 21:00:00+00:00,149.32,149.32,149.51,149.23
2021-10-26 22:00:00+00:00,149.33,149.4,149.48,149.31
2021-10-27 04:00:00+00:00,149.55,149.55,149.55,148.5
2021-10-27 05:00:00+00:00,149.55,149.69,149.7,149.55
2021-10-27 06:00:00+00:00,149.66,149.59,149.7,149.41
2021-10-27 07:00:00+00:00,149.58,149.5,149.94,149.33
2021-10-27 08:00:00+00:00,149.52,149.35,149.7,149.31
2021-10-27 09:00:00+00:00,149.31,149.17,149.34,149.05
2021-10-27 10:00:00+00:00,149.17,149.03,149.29,148.87
2021-10-27 11:00:00+00:00,149.09,148.84,149.23,148.83
2021-10-27 12:00:00+00:00,148.88,149.39,149.41,148.83
2021-10-27 13:00:00+00:00,149.4,149.39,149.69,148.49
2021-10-27 14:00:00+00:00,149.4,148.8,149.41,148.5
2021-10-27 15:00:00+00:00,148.8,149.18,149.51,148.7
2021-10-27 16:00:00+00:00,149.19,149.44,149.5,149.16
2021-10-27 17:00:00+00:00,149.44,149.58,149.72,149.39
2021-10-27 18:00:00+00:00,149.59,149.48,149.73,149.46
2021-10-27 19:00:00+00:00,149.47,148.85,149.55,148.82
2021-10-27 20:00:00+00:00,148.85,148.99,149.15,148.8
2021-10-27 21:00:00+00:00,149.01,149.07,149.11,148.89
2021-10-27 22:00:00+00:00,149.07,149.12,149.18,149.07
2021-10-28 04:00:00+00:00,149.02,149.12,149.83,148.5
2021-10-28 05:00:00+00:00,149.26,149.36,149.39,149.2
2021-10-28 06:00:00+00:00,149.37,149.1,149.37,149.1
2021-10-28 07:00:00+00:00,149.1,149.4,149.56,149.1
2021-10-28 08:00:00+00:00,149.35,149.45,149.59,149.2
2021-10-28 09:00:00+00:00,149.41,149.4,149.5,149.3
2021-10-28 10:00:00+00:00,149.43,149.69,149.69,149.37
2021-10-28 11:00:00+00:00,149.69,149.63,149.8,149.5
2021-10-28 12:00:00+00:00,149.64,149.78,149.99,149.59
2021-10-28 13:00:00+00:00,149.79,152.06,152.1,149.7
2021-10-28 14:00:00+00:00,152.06,152.55,152.92,151.7
2021-10-28 15:00:00+00:00,152.55,152.63,153.16,152.32
2021-10-28 16:00:00+00:00,152.63,152.21,152.84,151.97
2021-10-28 17:00:00+00:00,152.21,152.49,152.7,152.15
2021-10-28 18:00:00+00:00,152.5,152.62,152.89,152.45
2021-10-28 19:00:00+00:00,152.62,152.54,152.69,152.18
2021-10-28 20:00:00+00:00,152.57,146.91,152.6,144.4
2021-10-28 21:00:00+00:00,146.97,146.95,148.89,146.47
2021-10-28 22:00:00+00:00,146.96,147.0,147.34,146.7
2021-10-29 04:00:00+00:00,148.5,147.22,148.5,147.0
2021-10-29 05:00:00+00:00,147.24,147.4,147.48,146.72
2021-10-29 06:00:00+00:00,147.21,146.99,147.31,146.58
2021-10-29 07:00:00+00:00,146.83,147.35,147.68,146.6
2021-10-29 08:00:00+00:00,147.32,147.57,147.7,146.91
2021-10-29 09:00:00+00:00,147.57,147.53,147.7,147.25
2021-10-29 10:00:00+00:00,147.57,147.23,147.57,146.61
2021-10-29 11:00:00+00:00,147.22,147.31,147.48,146.95
2021-10-29 12:00:00+00:00,147.28,147.2,147.38,146.8
2021-10-29 13:00:00+00:00,147.2,147.12,148.7,146.42
2021-10-29 14:00:00+00:00,147.15,147.26,147.81,146.91
2021-10-29 15:00:00+00:00,147.26,148.31,148.64,147.02
2021-10-29 16:00:00+00:00,148.32,149.38,149.5,148.29
2021-10-29 17:00:00+00:00,149.38,148.68,149.5,148.62
2021-10-29 18:00:00+00:00,148.68,149.15,149.3,148.55
2021-10-29 19:00:00+00:00,149.16,149.8,149.94,148.98
2021-10-29 20:00:00+00:00,149.8,149.82,149.94,149.61
2021-10-29 21:00:00+00:00,149.81,149.9,149.94,149.8
2021-10-29 22:00:00+00:00,149.9,149.86,149.9,149.84
2021-11-01 04:00:00+00:00,149.9,150.59,150.7,149.75
2021-11-01 05:00:00+00:00,150.37,150.88,150.88,150.31
2021-11-01 06:00:00+00:00,150.9,150.35,151.2,150.24
2021-11-01 07:00:00+00:00,150.36,150.12,150.53,150.1
2021-11-01 08:00:00+00:00,150.14,149.65,150.2,149.5
2021-11-01 09:00:00+00:00,149.65,149.66,149.77,149.59
2021-11-01 10:00:00+00:00,149.66,149.72,149.74,149.5
2021-11-01 11:00:00+00:00,149.74,149.64,149.96,149.5
2021-11-01 12:00:00+00:00,149.66,149.45,149.74,149.44
2021-11-01 13:00:00+00:00,149.46,148.24,149.7,148.09
2021-11-01 14:00:00+00:00,148.24,148.34,148.87,147.81
2021-11-01 15:00:00+00:00,148.35,148.89,149.04,148.26
2021-11-01 16:00:00+00:00,148.9,148.94,149.02,148.66
2021-11-01 17:00:00+00:00,148.94,148.57,149.02,148.52
2021-11-01 18:00:00+00:00,148.56,148.35,148.7,148.28
2021-11-01 19:00:00+00:00,148.34,148.97,148.99,148.32
2021-11-01 20:00:00+00:00,148.92,148.68,148.96,148.62
2021-11-01 21:00:00+00:00,148.68,148.68,148.74,148.64
2021-11-01 22:00:00+00:00,148.69,148.7,148.7,148.49
2021-11-02 04:00:00+00:00,148.5,148.87,148.98,148.3
2021-11-02 05:00:00+00:00,148.66,148.96,148.96,148.66
2021-11-02 06:00:00+00:00,148.96,148.62,148.96,148.5
2021-11-02 07:00:00+00:00,148.61,148.94,148.98,148.44
2021-11-02 08:00:00+00:00,148.91,148.75,148.91,148.61
2021-11-02 09:00:00+00:00,148.73,148.79,148.9,148.68
2021-11-02 10:00:00+00:00,148.8,148.78,148.9,148.64
2021-11-02 11:00:00+00:00,148.7,148.59,148.8,148.58
2021-11-02 12:00:00+00:00,148.59,148.59,148.72,148.59
2021-11-02 13:00:00+00:00,148.59,149.92,150.48,148.5
2021-11-02 14:00:00+00:00,149.94,150.86,150.91,149.34
2021-11-02 15:00:00+00:00,150.87,150.94,151.57,150.62
2021-11-02 16:00:00+00:00,150.94,151.4,151.48,150.59
2021-11-02 17:00:00+00:00,151.4,150.96,151.46,150.87
2021-11-02 18:00:00+00:00,150.96,150.37,150.99,150.08
2021-11-02 19:00:00+00:00,150.36,150.02,150.44,149.82
2021-11-02 20:00:00+00:00,150.03,149.97,150.08,149.8
2021-11-02 21:00:00+00:00,149.97,149.83,149.98,149.81
2021-11-02 22:00:00+00:00,149.83,149.83,149.9,149.8
2021-11-03 04:00:00+00:00,150.26,150.1,150.26,149.95
2021-11-03 05:00:00+00:00,150.1,150.24,150.25,149.98
2021-11-03 06:00:00+00:00,150.24,149.99,150.24,149.85
2021-11-03 07:00:00+00:00,149.99,150.19,150.4,149.84
2021-11-03 08:00:00+00:00,150.18,150.12,150.38,150.0
2021-11-03 09:00:00+00:00,150.12,150.13,150.2,150.02
2021-11-03 10:00:00+00:00,150.11,150.0,150.13,149.97
2021-11-03 11:00:00+00:00,150.0,150.23,150.28,149.95
2021-11-03 12:00:00+00:00,150.22,150.33,150.47,150.09
2021-11-03 13:00:00+00:00,150.33,150.72,150.96,149.83
2021-11-03 14:00:00+00:00,150.73,150.26,150.81,150.12
2021-11-03 15:00:00+00:00,150.27,150.52,150.58,150.17
2021-11-03 16:00:00+00:00,150.52,150.37,150.7,150.36
2021-11-03 17:00:00+00:00,150.38,150.35,150.44,150.2
2021-11-03 18:00:00+00:00,150.35,151.22,151.41,150.21
2021-11-03 19:00:00+00:00,151.22,151.49,151.97,151.04
2021-11-03 20:00:00+00:00,151.48,151.48,151.54,151.4
2021-11-03 21:00:00+00:00,151.48,151.4,151.48,151.38
2021-11-03 22:00:00+00:00,151.4,151.5,151.61,151.39
2021-11-04 04:00:00+00:00,151.5,151.7,151.7,151.43
2021-11-04 05:00:00+00:00,151.7,151.85,151.87,151.63
2021-11-04 06:00:00+00:00,151.85,151.63,151.85,151.5
2021-11-04 07:00:00+00:00,151.85,151.72,151.88,151.51
2021-11-04 08:00:00+00:00,151.87,151.8,151.97,151.7
2021-11-04 09:00:00+00:00,151.8,151.75,151.8,151.65
2021-11-04 10:00:00+00:00,151.77,151.6,151.78,151.6
2021-11-04 11:00:00+00:00,151.65,151.82,151.9,151.6
2021-11-04 12:00:00+00:00,151.84,151.78,151.91,151.63
2021-11-04 13:00:00+00:00,151.78,152.08,152.43,151.28
2021-11-04 14:00:00+00:00,152.08,151.92,152.1,151.55
2021-11-04 15:00:00+00:00,151.92,151.37,151.95,150.84
2021-11-04 16:00:00+00:00,151.37,151.22,151.67,151.14
2021-11-04 17:00:00+00:00,151.22,151.53,151.57,151.02
2021-11-04 18:00:00+00:00,151.53,151.18,151.54,151.12
2021-11-04 19:00:00+00:00,151.18,150.97,151.54,150.64
2021-11-04 20:00:00+00:00,150.96,151.0,151.09,150.68
2021-11-04 21:00:00+00:00,151.0,150.92,151.06,150.86
2021-11-04 22:00:00+00:00,150.9,150.99,151.03,150.9
2021-11-05 04:00:00+00:00,150.52,150.8,151.4,150.2
2021-11-05 05:00:00+00:00,150.94,150.97,150.98,150.77
2021-11-05 06:00:00+00:00,150.97,151.19,151.19,150.97
2021-11-05 07:00:00+00:00,151.16,151.0,151.35,150.97
2021-11-05 08:00:00+00:00,151.01,150.8,151.12,150.58
2021-11-05 09:00:00+00:00,150.74,151.15,151.15,150.67
2021-11-05 10:00:00+00:00,151.13,151.28,151.36,151.04
2021-11-05 11:00:00+00:00,151.3,151.12,151.35,150.82
2021-11-05 12:00:00+00:00,151.12,151.28,151.48,150.85
2021-11-05 13:00:00+00:00,151.27,151.64,152.19,151.24
2021-11-05 14:00:00+00:00,151.63,151.14,151.78,150.82
2021-11-05 15:00:00+00:00,151.13,150.91,151.33,150.86
2021-11-05 16:00:00+00:00,150.92,150.81,151.06,150.53
2021-11-05 17:00:00+00:00,150.82,150.56,150.87,150.06
2021-11-05 18:00:00+00:00,150.55,150.62,150.68,150.2
2021-11-05 19:00:00+00:00,150.62,151.24,151.45,150.35
2021-11-05 20:00:00+00:00,151.28,151.23,151.28,150.91
2021-11-05 21:00:00+00:00,151.25,151.12,151.25,151.07
2021-11-05 22:00:00+00:00,151.14,151.15,151.2,151.1
2021-11-08 04:00:00+00:00,151.58,150.95,153.0,150.7
2021-11-08 05:00:00+00:00,150.88,151.19,151.19,150.85
2021-11-08 06:00:00+00:00,151.18,151.0,151.19,150.6
2021-11-08 07:00:00+00:00,150.94,151.08,151.2,150.62
2021-11-08 08:00:00+00:00,151.0,151.39,151.64,150.9
2021-11-08 09:00:00+00:00,151.39,151.2,151.47,151.16
2021-11-08 10:00:00+00:00,151.2,151.36,151.42,151.16
2021-11-08 11:00:00+00:00,151.22,151.5,151.56,151.21
2021-11-08 12:00:00+00:00,151.5,151.31,151.59,151.28
2021-11-08 13:00:00+00:00,151.32,151.21,151.37,151.11
2021-11-08 14:00:00+00:00,151.22,150.97,151.65,150.69
2021-11-08 15:00:00+00:00,150.96,150.76,151.45,150.72
2021-11-08 16:00:00+00:00,150.76,150.42,150.88,150.35
2021-11-08 17:00:00+00:00,150.42,150.58,150.61,150.16
2021-11-08 18:00:00+00:00,150.6,150.59,151.01,150.54
2021-11-08 19:00:00+00:00,150.58,150.66,150.79,150.51
2021-11-08 20:00:00+00:00,150.66,150.45,150.66,150.31
2021-11-08 21:00:00+00:00,150.45,150.4,150.46,150.31
2021-11-08 22:00:00+00:00,150.37,150.4,150.42,150.37
2021-11-09 04:00:00+00:00,150.4,150.55,150.76,150.14
2021-11-09 05:00:00+00:00,150.55,150.65,150.67,150.4
2021-11-09 06:00:00+00:00,150.64,150.72,150.72,150.27
2021-11-09 07:00:00+00:00,150.71,150.38,150.71,150.27
2021-11-09 08:00:00+00:00,150.36,150.34,150.39,150.2
2021-11-09 09:00:00+00:00,150.33,150.15,150.34,149.93
2021-11-09 10:00:00+00:00,150.15,150.12,150.3,150.1
2021-11-09 11:00:00+00:00,150.21,150.12,150.5,150.12
2021-11-09 12:00:00+00:00,150.11,149.96,150.3,149.84
2021-11-09 13:00:00+00:00,149.95,150.28,150.35,149.95
2021-11-09 14:00:00+00:00,150.25,150.95,151.42,150.03
2021-11-09 15:00:00+00:00,150.95,150.86,151.2,150.16
2021-11-09 16:00:00+00:00,150.87,150.88,151.16,150.58
